Unnamed: 0,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
0,dc9b9f80-c3a0-52a4-8490-5cde7685b583dc9b9f80-c3a0-52a4-8490-5cde7685b583,dc9b9f80-c3a0-52a4-8490-5cde7685b583,6e9f521d-7ba7-4741-8e5c-7433e18b3547,7433e18b3547,1,Nike SuperRep Cycle 2 Next Nature,Indoor Cycling Shoes,cycling,FOOTWEAR,USD,130,90.97,True,Black/Anthracite/Volt/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-cycle-2-next-nature-indoor-cycling-shoes-fNRjQJ/DH3396-001,dc9b9f80-c3a0-52a4-8490-5cde7685b583,Black/Anthracite/Volt/White,130,90.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/0dc78702-2238-4e64-a752-6f0f27dbe8e9/image.jpg"
1,efc0b907-60c4-51ea-9b08-4153e9c33e80efc0b907-60c4-51ea-9b08-4153e9c33e80,efc0b907-60c4-51ea-9b08-4153e9c33e80,ad70db6d-2a6b-4906-9de6-d9dcb00a05da,d9dcb00a05da,1,"Air Jordan 1 Low OG ""Shadow""",Shoes,jordan,FOOTWEAR,USD,140,140.0,False,Black/White/Medium Grey,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",The Air Jordan 1 Low OG remakes the classic sneaker with new colors and textures. Premium materials and accents give fresh expression to an all-time favorite.,,False,False,False,True,False,False,False,False,True,False,False,False,False,COMING_SOON,,https://www.nike.com/t/air-jordan-1-low-og-shadow-shoes-v0FbJt/CZ0790-003,efc0b907-60c4-51ea-9b08-4153e9c33e80,Black/White/Medium Grey,140,140.0,False,False,False,False,True,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/01d62068-a591-4d4c-b47c-0cf16427bc82/image.jpg"
2,07f94af0-fc39-5f21-9d62-8c7d76e0ac9a07f94af0-fc39-5f21-9d62-8c7d76e0ac9a,07f94af0-fc39-5f21-9d62-8c7d76e0ac9a,7c00a76a-d5f6-4e25-b0d1-1b4417691912,1b4417691912,1,"Air Jordan 4 Retro ""Industrial Blue""",Big Kids' Shoes,jordan,FOOTWEAR,USD,160,160.0,False,Off White/Neutral Grey/Military Blue,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/air-jordan-4-retro-industrial-blue-big-kids-shoes-VqdnWF/HF4281-141,07f94af0-fc39-5f21-9d62-8c7d76e0ac9a,Off White/Neutral Grey/Military Blue,160,160.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2cc97b7f-48f8-413f-9665-4f2ff68b0aa6/image.jpg"
3,46fc8c2c-cc20-5900-8fc3-7ac4791428c246fc8c2c-cc20-5900-8fc3-7ac4791428c2,46fc8c2c-cc20-5900-8fc3-7ac4791428c2,10cacb8e-4161-4d06-bd53-aeaa50b995c6,aeaa50b995c6,1,"Jordan 4 Retro ""Industrial Blue""",Baby/Toddler Shoes,jordan,FOOTWEAR,USD,85,85.0,False,Off White/Neutral Grey/Military Blue,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']","Fly just like MJ. The Jordan 4 Retro for babies and toddlers has all the unmistakable identity of MJ's famous 4th game shoe, but in a design fully tuned for growing feet.",4.9,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/jordan-4-retro-industrial-blue-baby-toddler-shoes-8ndFBg/BQ7670-141,46fc8c2c-cc20-5900-8fc3-7ac4791428c2,Off White/Neutral Grey/Military Blue,85,85.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/04105174-d23f-48c1-b125-58a1b83ae703/image.jpg"
4,feab8391-f488-5dcc-9726-f3f0cecfcb5ffeab8391-f488-5dcc-9726-f3f0cecfcb5f,feab8391-f488-5dcc-9726-f3f0cecfcb5f,3b72e0a2-8077-4358-bef1-d223bef8b5e2,d223bef8b5e2,1,"Jordan 4 Retro ""Industrial Blue""",Little Kids' Shoes,jordan,FOOTWEAR,USD,100,100.0,False,Off White/Neutral Grey/Military Blue,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/jordan-4-retro-industrial-blue-little-kids-shoes-kDKnwq/BQ7669-141,feab8391-f488-5dcc-9726-f3f0cecfcb5f,Off White/Neutral Grey/Military Blue,100,100.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fbc877a5-a4c4-4cc2-8017-ab154ac8aabb/image.jpg"
5,08698eab-47a4-5cb0-812c-2497558f801208698eab-47a4-5cb0-812c-2497558f8012,08698eab-47a4-5cb0-812c-2497558f8012,804bc0e3-9f6e-439e-b5f9-70233cac04f5,70233cac04f5,1,Jordan 2/3,Men's Shoes,jordan,FOOTWEAR,USD,160,160.0,False,White/Sail/Cement Grey/Varsity Red,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","What happens when you take unmistakable features from the AJ2 and AJ3, then combine them in a single shoe? You stroll through everyday with cool sophistication, that's what. The Jordan 2/3 takes the AJ3's iconic sole and pairs it with upper elements from the always-fresh AJ2. Premium materials add an extra luxe look.",4.2,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/jordan-2-3-mens-shoes-rSwGJD/FD0383-161,08698eab-47a4-5cb0-812c-2497558f8012,White/Sail/Cement Grey/Varsity Red,160,160.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f19e09cb-cd23-44b3-8b29-8a5ae326979f/image.jpg"
6,3c9ec8b6-cd72-5028-9745-ff7662af90a23c9ec8b6-cd72-5028-9745-ff7662af90a2,3c9ec8b6-cd72-5028-9745-ff7662af90a2,c10d9386-7437-44c3-8e04-f03a828ec8d7,f03a828ec8d7,1,Jordan Air Ship PE SP,Men's Shoes,jordan,FOOTWEAR,USD,140,140.0,False,Summit White/Diffused Blue,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']","You know about the one before the 1? Before the AJ1, MJ wore the Jordan Air Ship—the shoe in which he proved himself on the court. We're bringing it back, with the same sleek toe shape and a slightly roomier build. Premium leather and a minimalist design have you covered when you need to make an impression of your own: first date, first day of work, or even that first dance. Realize your potential, in the footsteps of greatness.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/jordan-air-ship-pe-sp-mens-shoes-5KVzjX/DZ3497-140,3c9ec8b6-cd72-5028-9745-ff7662af90a2,Summit White/Diffused Blue,140,140.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f4bf6fe1-bc68-4af7-903c-b4354e4f89d5/image.jpg"
7,565c8677-481d-5c84-bf73-d8f0ef45a5bf565c8677-481d-5c84-bf73-d8f0ef45a5bf,565c8677-481d-5c84-bf73-d8f0ef45a5bf,c8ba8add-f814-4eb0-a7a2-135c762582b4,135c762582b4,1,"Tatum 2 ""Sidewalk Chalk""",Basketball Shoes,jordan,FOOTWEAR,USD,125,125.0,False,Light Soft Pink/Smoke/Lilac/Mint Foam,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","It's not over until you hear that buzzer. Fly through your game with energy to spare in the Tatum 2. It helps you stay light on your feet by limiting the use of heavy rubber. A full-length Nike Air Strobel unit supports your quick shifts, and a sturdy frame pairs with supportive foam that molds to your feet for a contained feel.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/tatum-2-sidewalk-chalk-basketball-shoes-8XGVH8/FZ2202-600,565c8677-481d-5c84-bf73-d8f0ef45a5bf,Light Soft Pink/Smoke/Lilac/Mint Foam,125,125.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fde02daf-1be0-48b7-9ae2-1add63ae7fb4/image.jpg"
8,565c8677-481d-5c84-bf73-d8f0ef45a5bf5d07bc77-8d80-5aad-8dfd-eabcde61634a,565c8677-481d-5c84-bf73-d8f0ef45a5bf,c8ba8add-f814-4eb0-a7a2-135c762582b4,135c762582b4,2,"Tatum 2 ""Sidewalk Chalk""",Basketball Shoes,jordan,FOOTWEAR,USD,125,125.0,False,Light Soft Pink/Smoke/Lilac/Mint Foam,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","It's not over until you hear that buzzer. Fly through your game with energy to spare in the Tatum 2. It helps you stay light on your feet by limiting the use of heavy rubber. A full-length Nike Air Strobel unit supports your quick shifts, and a sturdy frame pairs with supportive foam that molds to your feet for a contained feel.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/tatum-2-sidewalk-chalk-basketball-shoes-8XGVH8/FZ2202-600,5d07bc77-8d80-5aad-8dfd-eabcde61634a,Mint Foam/Black/Hyper Jade/Lava Glow,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3190981f-a3f8-4196-a919-16fb51ee44dc/image.jpg"
9,565c8677-481d-5c84-bf73-d8f0ef45a5bf97cc5f79-454b-54f9-a22d-0f02bb74d2ad,565c8677-481d-5c84-bf73-d8f0ef45a5bf,c8ba8add-f814-4eb0-a7a2-135c762582b4,135c762582b4,3,"Tatum 2 ""Sidewalk Chalk""",Basketball Shoes,jordan,FOOTWEAR,USD,125,125.0,False,Light Soft Pink/Smoke/Lilac/Mint Foam,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","It's not over until you hear that buzzer. Fly through your game with energy to spare in the Tatum 2. It helps you stay light on your feet by limiting the use of heavy rubber. A full-length Nike Air Strobel unit supports your quick shifts, and a sturdy frame pairs with supportive foam that molds to your feet for a contained feel.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/tatum-2-sidewalk-chalk-basketball-shoes-8XGVH8/FZ2202-600,97cc5f79-454b-54f9-a22d-0f02bb74d2ad,White/Black/Hyper Pink/Volt,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ba07db3b-7805-4217-9773-b47d065cadb7/image.jpg"
10,565c8677-481d-5c84-bf73-d8f0ef45a5bf32a491d9-8bf9-5044-80a5-109cb982c9c6,565c8677-481d-5c84-bf73-d8f0ef45a5bf,c8ba8add-f814-4eb0-a7a2-135c762582b4,135c762582b4,4,"Tatum 2 ""Sidewalk Chalk""",Basketball Shoes,jordan,FOOTWEAR,USD,125,125.0,False,Light Soft Pink/Smoke/Lilac/Mint Foam,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","It's not over until you hear that buzzer. Fly through your game with energy to spare in the Tatum 2. It helps you stay light on your feet by limiting the use of heavy rubber. A full-length Nike Air Strobel unit supports your quick shifts, and a sturdy frame pairs with supportive foam that molds to your feet for a contained feel.",5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/tatum-2-sidewalk-chalk-basketball-shoes-8XGVH8/FZ2202-600,32a491d9-8bf9-5044-80a5-109cb982c9c6,White/Black/Wolf Grey/Electric Green,125,125.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7e25b939-1242-4acf-a343-71d8e96e1a43/image.jpg"
11,5347ce15-e02f-54e3-a6c2-f78b3ae3144a5347ce15-e02f-54e3-a6c2-f78b3ae3144a,5347ce15-e02f-54e3-a6c2-f78b3ae3144a,77701e7e-484b-485c-b180-f7710756cef8,f7710756cef8,1,Tatum 2,Big Kids' Basketball Shoes,jordan,FOOTWEAR,USD,90,90.0,False,Light Soft Pink/Smoke/Lilac/Mint Foam,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Before high scores and MVP awards, you gotta take the first step. The Tatum 2 makes it easy with a collapsible heel that springs back into place once you're in. And out on the court, a conforming fit and efficient build help you stay light on your feet until you hear that buzzer.",5.0,False,False,True,False,True,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/tatum-2-big-kids-basketball-shoes-SDJHQF/FJ6459-600,5347ce15-e02f-54e3-a6c2-f78b3ae3144a,Light Soft Pink/Smoke/Lilac/Mint Foam,90,90.0,False,True,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8d8ccaed-71c1-47c6-b02d-43aaab38a880/image.jpg"
12,5347ce15-e02f-54e3-a6c2-f78b3ae3144a8ee6c8b4-41da-5f81-a9ee-8b497e106b0e,5347ce15-e02f-54e3-a6c2-f78b3ae3144a,77701e7e-484b-485c-b180-f7710756cef8,f7710756cef8,2,Tatum 2,Big Kids' Basketball Shoes,jordan,FOOTWEAR,USD,90,90.0,False,Light Soft Pink/Smoke/Lilac/Mint Foam,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Before high scores and MVP awards, you gotta take the first step. The Tatum 2 makes it easy with a collapsible heel that springs back into place once you're in. And out on the court, a conforming fit and efficient build help you stay light on your feet until you hear that buzzer.",5.0,False,False,True,False,True,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/tatum-2-big-kids-basketball-shoes-SDJHQF/FJ6459-600,8ee6c8b4-41da-5f81-a9ee-8b497e106b0e,Mint Foam/Black/Hyper Jade/Lava Glow,90,90.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c25020bb-b151-4aff-8dfc-f29789b474ba/image.jpg"
13,5347ce15-e02f-54e3-a6c2-f78b3ae3144a7cce51d0-9677-50ee-bc5a-a7f43e9bb489,5347ce15-e02f-54e3-a6c2-f78b3ae3144a,77701e7e-484b-485c-b180-f7710756cef8,f7710756cef8,3,Tatum 2,Big Kids' Basketball Shoes,jordan,FOOTWEAR,USD,90,90.0,False,Light Soft Pink/Smoke/Lilac/Mint Foam,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Before high scores and MVP awards, you gotta take the first step. The Tatum 2 makes it easy with a collapsible heel that springs back into place once you're in. And out on the court, a conforming fit and efficient build help you stay light on your feet until you hear that buzzer.",5.0,False,False,True,False,True,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/tatum-2-big-kids-basketball-shoes-SDJHQF/FJ6459-600,7cce51d0-9677-50ee-bc5a-a7f43e9bb489,White/Black/Wolf Grey/Electric Green,90,90.0,False,True,False,False,False,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/180de4ce-49e2-466c-b76d-127a1c2afedf/image.jpg"
14,913cf24f-f730-5f53-a9c1-53e6afa21c17913cf24f-f730-5f53-a9c1-53e6afa21c17,913cf24f-f730-5f53-a9c1-53e6afa21c17,00524483-0526-4c5b-93d6-77dc77a30f50,77dc77a30f50,1,Air Jordan 1 Retro High OG,Men's Shoes,jordan,FOOTWEAR,USD,180,180.0,False,White/Team Red,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",,,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-retro-high-og-mens-shoes-JHpxkn/DZ5485-160,913cf24f-f730-5f53-a9c1-53e6afa21c17,White/Team Red,180,180.0,False,True,True,False,False,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bab11a0e-6ccd-4b17-a3ec-db5eb94d5e8c/image.jpg"
15,913cf24f-f730-5f53-a9c1-53e6afa21c17f4f82cef-e0a1-5da0-8bd1-0d52b967f6c3,913cf24f-f730-5f53-a9c1-53e6afa21c17,00524483-0526-4c5b-93d6-77dc77a30f50,77dc77a30f50,2,Air Jordan 1 Retro High OG,Men's Shoes,jordan,FOOTWEAR,USD,180,180.0,False,White/Team Red,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",,,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-retro-high-og-mens-shoes-JHpxkn/DZ5485-160,f4f82cef-e0a1-5da0-8bd1-0d52b967f6c3,Black/White/White,180,180.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a0f19658-e0e2-456d-906e-21ec5595f122/image.jpg"
16,913cf24f-f730-5f53-a9c1-53e6afa21c177996c4c2-a8a6-5c97-8763-e0fd7e17d4f8,913cf24f-f730-5f53-a9c1-53e6afa21c17,00524483-0526-4c5b-93d6-77dc77a30f50,77dc77a30f50,3,Air Jordan 1 Retro High OG,Men's Shoes,jordan,FOOTWEAR,USD,180,180.0,False,White/Team Red,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",,,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-retro-high-og-mens-shoes-JHpxkn/DZ5485-160,7996c4c2-a8a6-5c97-8763-e0fd7e17d4f8,Yellow Ochre/Sail/Black,180,180.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fd8ed81b-130b-4580-9c8c-bb1d66c77231/image.jpg"
17,913cf24f-f730-5f53-a9c1-53e6afa21c172a97d29b-67c7-540d-a71a-f1e5187aa547,913cf24f-f730-5f53-a9c1-53e6afa21c17,00524483-0526-4c5b-93d6-77dc77a30f50,77dc77a30f50,4,Air Jordan 1 Retro High OG,Men's Shoes,jordan,FOOTWEAR,USD,180,180.0,False,White/Team Red,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",,,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-retro-high-og-mens-shoes-JHpxkn/DZ5485-160,2a97d29b-67c7-540d-a71a-f1e5187aa547,White/Green Glow/Black,180,180.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8402492b-1d6c-4811-af0f-4e3090c2ab59/image.jpg"
18,893adfab-e4e2-5c81-8a6a-77dea3ed2025893adfab-e4e2-5c81-8a6a-77dea3ed2025,893adfab-e4e2-5c81-8a6a-77dea3ed2025,3bb3f0ea-001d-4680-9f80-ebed62b628d1,ebed62b628d1,1,Air Jordan 1 High OG,Big Kids' Shoes,jordan,FOOTWEAR,USD,140,140.0,False,White/Team Red,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-jordan-1-high-og-big-kids-shoes-kwqPnW/FD1437-160,893adfab-e4e2-5c81-8a6a-77dea3ed2025,White/Team Red,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0013e09f-8aea-40d0-adc8-1d355cb32523/image.jpg"
19,da5807e2-ec62-51a4-857f-481f834fbb90da5807e2-ec62-51a4-857f-481f834fbb90,da5807e2-ec62-51a4-857f-481f834fbb90,d7569047-c6f6-471a-b6a1-6abf153495ba,6abf153495ba,1,Jordan 1 Retro High OG,Little Kids' Shoes,jordan,FOOTWEAR,USD,85,85.0,False,White/Team Red,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",Lead your kiddo into the heart of sneaker culture with these scaled-down J's. Legendary design elements and durable materials amplify your little baller's everyday game.,5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/jordan-1-retro-high-og-little-kids-shoes-6P4b0q/FD1412-160,da5807e2-ec62-51a4-857f-481f834fbb90,White/Team Red,85,85.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7bc1ba9e-20d2-4cd8-bd3e-7b4739c91312/image.jpg"
20,6e8f38cf-b61e-5d5c-9ff5-357e5bf71bf36e8f38cf-b61e-5d5c-9ff5-357e5bf71bf3,6e8f38cf-b61e-5d5c-9ff5-357e5bf71bf3,2eaf1784-3615-4f96-9948-bdd1822af9b3,bdd1822af9b3,1,Jordan 1 Retro High OG,Baby/Toddler Shoes,jordan,FOOTWEAR,USD,70,70.0,False,White/Team Red,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']",,,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/jordan-1-retro-high-og-baby-toddler-shoes-pFTNMT/FD1413-160,6e8f38cf-b61e-5d5c-9ff5-357e5bf71bf3,White/Team Red,70,70.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1c19b08d-9a1f-4f12-b7b2-035b0f6b3ee0/image.jpg"
21,02577b93-d5ba-5571-be0a-32ee94899d2f02577b93-d5ba-5571-be0a-32ee94899d2f,02577b93-d5ba-5571-be0a-32ee94899d2f,ef2c3576-2954-4bc9-960e-f9f0aab3c1cf,f9f0aab3c1cf,1,Air Jordan 1 Low,Women's Shoes,jordan,FOOTWEAR,USD,115,115.0,False,Anthracite/Sail/Legend Sand/Jade Smoke,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Always in, always fresh. The Air Jordan 1 Low sets you up with a piece of Jordan history and heritage that's comfortable all day. Choose your colors, then step out in the iconic profile that's built with a high-end mix of materials and encapsulated Air in the heel.",4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-low-womens-shoes-rJrHLw/DC0774-001,02577b93-d5ba-5571-be0a-32ee94899d2f,Anthracite/Sail/Legend Sand/Jade Smoke,115,115.0,False,True,True,False,False,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8e475055-a3cf-464f-8bd5-23ff8dc0f243/image.jpg"
22,02577b93-d5ba-5571-be0a-32ee94899d2f281bd047-737c-5a20-b744-bc5686215b80,02577b93-d5ba-5571-be0a-32ee94899d2f,ef2c3576-2954-4bc9-960e-f9f0aab3c1cf,f9f0aab3c1cf,2,Air Jordan 1 Low,Women's Shoes,jordan,FOOTWEAR,USD,115,115.0,False,Anthracite/Sail/Legend Sand/Jade Smoke,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Always in, always fresh. The Air Jordan 1 Low sets you up with a piece of Jordan history and heritage that's comfortable all day. Choose your colors, then step out in the iconic profile that's built with a high-end mix of materials and encapsulated Air in the heel.",4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-low-womens-shoes-rJrHLw/DC0774-001,281bd047-737c-5a20-b744-bc5686215b80,White/Particle Beige/Light Bone,115,115.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1fcccc5c-b4ee-4765-9ba1-d2a9a6c08bc6/image.jpg"
23,02577b93-d5ba-5571-be0a-32ee94899d2f2cfd2334-bedf-5455-82da-a565d3d0a5b1,02577b93-d5ba-5571-be0a-32ee94899d2f,ef2c3576-2954-4bc9-960e-f9f0aab3c1cf,f9f0aab3c1cf,3,Air Jordan 1 Low,Women's Shoes,jordan,FOOTWEAR,USD,115,115.0,False,Anthracite/Sail/Legend Sand/Jade Smoke,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Always in, always fresh. The Air Jordan 1 Low sets you up with a piece of Jordan history and heritage that's comfortable all day. Choose your colors, then step out in the iconic profile that's built with a high-end mix of materials and encapsulated Air in the heel.",4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/air-jordan-1-low-womens-shoes-rJrHLw/DC0774-001,2cfd2334-bedf-5455-82da-a565d3d0a5b1,Cement Grey/Black/White/Fire Red,110,88.97,True,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b126c932-27b4-4681-8002-da0ab8d15d95/image.jpg"
